trip_id,arrival_time,departure_time,stop_id,stop_sequence
TRIP_MTC_47A_1_0712,08:47:00,08:47:00,ST_TNAGAR,3
TRIP_MTC_47A_1_0712,09:03:00,09:03:00,ST_VADAPALANI,4
TRIP_MTC_47A_1_0712,09:15:00,09:15:00,ST_CMBT,5
TRIP_MTC_47A_1_0713,08:40:00,08:40:00,ST_ADYAR,1
TRIP_MTC_47A_1_0713,08:57:00,08:57:00,ST_NANDANAM,2
TRIP_MTC_47A_1_0713,09:07:00,09:07:00,ST_TNAGAR,3
TRIP_MTC_47A_1_0713,09:23:00,09:23:00,ST_VADAPALANI,4
TRIP_MTC_47A_1_0713,09:35:00,09:35:00,ST_CMBT,5
TRIP_MTC_47A_1_0714,09:00:00,09:00:00,ST_ADYAR,1
TRIP_MTC_47A_1_0714,09:17:00,09:17:00,ST_NANDANAM,2
TRIP_MTC_47A_1_0714,09:27:00,09:27:00,ST_TNAGAR,3
TRIP_MTC_47A_1_0714,09:43:00,09:43:00,ST_VADAPALANI,4
TRIP_MTC_47A_1_0714,09:55:00,09:55:00,ST_CMBT,5
TRIP_MTC_47A_1_0715,09:20:00,09:20:00,ST_ADYAR,1
TRIP_MTC_47A_1_0715,09:37:00,09:37:00,ST_NANDANAM,2
TRIP_MTC_47A_1_0715,09:47:00,09:47:00,ST_TNAGAR,3
TRIP_MTC_47A_1_0715,10:03:00,10:03:00,ST_VADAPALANI,4
TRIP_MTC_47A_1_0715,10:15:00,10:15:00,ST_CMBT,5
TRIP_MTC_47A_1_0716,09:40:00,09:40:00,ST_ADYAR,1
TRIP_MTC_47A_1_0716,09:57:00,09:57:00,ST_NANDANAM,2
TRIP_MTC_47A_1_0716,10:07:00,10:07:00,ST_TNAGAR,3
TRIP_MTC_47A_1_0716,10:23:00,10:23:00,ST_VADAPALANI,4
TRIP_MTC_47A_1_0716,10:35:00,10:35:00,ST_CMBT,5
TRIP_MTC_47A_1_0717,10:00:00,10:00:00,ST_ADYAR,1
TRIP_MTC_47A_1_0717,10:17:00,10:17:00,ST_NANDANAM,2
TRIP_MTC_47A_1_0717,10:27:00,10:27:00,ST_TNAGAR,3
TRIP_MTC_47A_1_0717,10:43:00,10:43:00,ST_VADAPALANI,4
TRIP_MTC_47A_1_0717,10:55:00,10:55:00,ST_CMBT,5
TRIP_MTC_47A_1_0718,10:20:00,10:20:00,ST_ADYAR,1
TRIP_MTC_47A_1_0718,10:37:00,10:37:00,ST_NANDANAM,2
TRIP_MTC_47A_1_0718,10:47:00,10:47:00,ST_TNAGAR,3
TRIP_MTC_47A_1_0718,11:03:00,11:03:00,ST_VADAPALANI,4
TRIP_MTC_47A_1_0718,11:15:00,11:15:00,ST_CMBT,5
TRIP_MTC_47A_1_0719,10:40:00,10:40:00,ST_ADYAR,1
TRIP_MTC_47A_1_0719,10:57:00,10:57:00,ST_NANDANAM,2
TRIP_MTC_47A_1_0719,11:07:00,11:07:00,ST_TNAGAR,3
TRIP_MTC_47A_1_0719,11:23:00,11:23:00,ST_VADAPALANI,4
TRIP_MTC_47A_1_0719,11:35:00,11:35:00,ST_CMBT,5
TRIP_MTC_47A_1_0720,11:00:00,11:00:00,ST_ADYAR,1
TRIP_MTC_47A_1_0720,11:17:00,11:17:00,ST_NANDANAM,2
TRIP_MTC_47A_1_0720,11:27:00,11:27:00,ST_TNAGAR,3
TRIP_MTC_47A_1_0720,11:43:00,11:43:00,ST_VADAPALANI,4
TRIP_MTC_47A_1_0720,11:55:00,11:55:00,ST_CMBT,5
TRIP_MTC_47A_1_0721,11:20:00,11:20:00,ST_ADYAR,1
TRIP_MTC_47A_1_0721,11:37:00,11:37:00,ST_NANDANAM,2
TRIP_MTC_47A_1_0721,11:47:00,11:47:00,ST_TNAGAR,3
TRIP_MTC_47A_1_0721,12:03:00,12:03:00,ST_VADAPALANI,4
TRIP_MTC_47A_1_0721,12:15:00,12:15:00,ST_CMBT,5
TRIP_MTC_47A_1_0722,11:40:00,11:40:00,ST_ADYAR,1
TRIP_MTC_47A_1_0722,11:57:00,11:57:00,ST_NANDANAM,2
TRIP_MTC_47A_1_0722,12:07:00,12:07:00,ST_TNAGAR,3
TRIP_MTC_47A_1_0722,12:23:00,12:23:00,ST_VADAPALANI,4
TRIP_MTC_47A_1_0722,12:35:00,12:35:00,ST_CMBT,5
TRIP_MTC_47A_1_0723,12:00:00,12:00:00,ST_ADYAR,1
TRIP_MTC_47A_1_0723,12:17:00,12:17:00,ST_NANDANAM,2
TRIP_MTC_47A_1_0723,12:27:00,12:27:00,ST_TNAGAR,3
TRIP_MTC_47A_1_0723,12:43:00,12:43:00,ST_VADAPALANI,4
TRIP_MTC_47A_1_0723,12:55:00,12:55:00,ST_CMBT,5
TRIP_MTC_47A_1_0724,12:20:00,12:20:00,ST_ADYAR,1
TRIP_MTC_47A_1_0724,12:37:00,12:37:00,ST_NANDANAM,2
TRIP_MTC_47A_1_0724,12:47:00,12:47:00,ST_TNAGAR,3
TRIP_MTC_47A_1_0724,13:03:00,13:03:00,ST_VADAPALANI,4
TRIP_MTC_47A_1_0724,13:15:00,13:15:00,ST_CMBT,5
TRIP_MTC_47A_1_0725,12:40:00,12:40:00,ST_ADYAR,1
TRIP_MTC_47A_1_0725,12:57:00,12:57:00,ST_NANDANAM,2
TRIP_MTC_47A_1_0725,13:07:00,13:07:00,ST_TNAGAR,3
TRIP_MTC_47A_1_0725,13:23:00,13:23:00,ST_VADAPALANI,4
TRIP_MTC_47A_1_0725,13:35:00,13:35:00,ST_CMBT,5
TRIP_MTC_47A_1_0726,13:00:00,13:00:00,ST_ADYAR,1
TRIP_MTC_47A_1_0726,13:17:00,13:17:00,ST_NANDANAM,2
TRIP_MTC_47A_1_0726,13:27:00,13:27:00,ST_TNAGAR,3
TRIP_MTC_47A_1_0726,13:43:00,13:43:00,ST_VADAPALANI,4
TRIP_MTC_47A_1_0726,13:55:00,13:55:00,ST_CMBT,5
TRIP_MTC_47A_1_0727,13:20:00,13:20:00,ST_ADYAR,1
TRIP_MTC_47A_1_0727,13:37:00,13:37:00,ST_NANDANAM,2
TRIP_MTC_47A_1_0727,13:47:00,13:47:00,ST_TNAGAR,3
TRIP_MTC_47A_1_0727,14:03:00,14:03:00,ST_VADAPALANI,4
TRIP_MTC_47A_1_0727,14:15:00,14:15:00,ST_CMBT,5
TRIP_MTC_47A_1_0728,13:40:00,13:40:00,ST_ADYAR,1
TRIP_MTC_47A_1_0728,13:57:00,13:57:00,ST_NANDANAM,2
TRIP_MTC_47A_1_0728,14:07:00,14:07:00,ST_TNAGAR,3
TRIP_MTC_47A_1_0728,14:23:00,14:23:00,ST_VADAPALANI,4
TRIP_MTC_47A_1_0728,14:35:00,14:35:00,ST_CMBT,5
TRIP_MTC_47A_1_0729,14:00:00,14:00:00,ST_ADYAR,1
TRIP_MTC_47A_1_0729,14:17:00,14:17:00,ST_NANDANAM,2
TRIP_MTC_47A_1_0729,14:27:00,14:27:00,ST_TNAGAR,3
TRIP_MTC_47A_1_0729,14:43:00,14:43:00,ST_VADAPALANI,4
TRIP_MTC_47A_1_0729,14:55:00,14:55:00,ST_CMBT,5
TRIP_MTC_47A_1_0730,14:20:00,14:20:00,ST_ADYAR,1
TRIP_MTC_47A_1_0730,14:37:00,14:37:00,ST_NANDANAM,2
TRIP_MTC_47A_1_0730,14:47:00,14:47:00,ST_TNAGAR,3
TRIP_MTC_47A_1_0730,15:03:00,15:03:00,ST_VADAPALANI,4
TRIP_MTC_47A_1_0730,15:15:00,15:15:00,ST_CMBT,5
TRIP_MTC_47A_1_0731,14:40:00,14:40:00,ST_ADYAR,1
TRIP_MTC_47A_1_0731,14:57:00,14:57:00,ST_NANDANAM,2
TRIP_MTC_47A_1_0731,15:07:00,15:07:00,ST_TNAGAR,3
TRIP_MTC_47A_1_0731,15:23:00,15:23:00,ST_VADAPALANI,4
TRIP_MTC_47A_1_0731,15:35:00,15:35:00,ST_CMBT,5
TRIP_MTC_47A_1_0732,15:00:00,15:00:00,ST_ADYAR,1
TRIP_MTC_47A_1_0732,15:17:00,15:17:00,ST_NANDANAM,2
TRIP_MTC_47A_1_0732,15:27:00,15:27:00,ST_TNAGAR,3
TRIP_MTC_47A_1_0732,15:43:00,15:43:00,ST_VADAPALANI,4
TRIP_MTC_47A_1_0732,15:55:00,15:55:00,ST_CMBT,5
TRIP_MTC_47A_1_0733,15:20:00,15:20:00,ST_ADYAR,1
TRIP_MTC_47A_1_0733,15:37:00,15:37:00,ST_NANDANAM,2
TRIP_MTC_47A_1_0733,15:47:00,15:47:00,ST_TNAGAR,3
TRIP_MTC_47A_1_0733,16:03:00,16:03:00,ST_VADAPALANI,4
TRIP_MTC_47A_1_0733,16:15:00,16:15:00,ST_CMBT,5
TRIP_MTC_47A_1_0734,15:40:00,15:40:00,ST_ADYAR,1
TRIP_MTC_47A_1_0734,15:57:00,15:57:00,ST_NANDANAM,2
TRIP_MTC_47A_1_0734,16:07:00,16:07:00,ST_TNAGAR,3
TRIP_MTC_47A_1_0734,16:23:00,16:23:00,ST_VADAPALANI,4
TRIP_MTC_47A_1_0734,16:35:00,16:35:00,ST_CMBT,5
TRIP_MTC_47A_1_0735,16:00:00,16:00:00,ST_ADYAR,1
TRIP_MTC_47A_1_0735,16:17:00,16:17:00,ST_NANDANAM,2
TRIP_MTC_47A_1_0735,16:27:00,16:27:00,ST_TNAGAR,3
TRIP_MTC_47A_1_0735,16:43:00,16:43:00,ST_VADAPALANI,4
TRIP_MTC_47A_1_0735,16:55:00,16:55:00,ST_CMBT,5
TRIP_MTC_47A_1_0736,16:20:00,16:20:00,ST_ADYAR,1
TRIP_MTC_47A_1_0736,16:37:00,16:37:00,ST_NANDANAM,2
TRIP_MTC_47A_1_0736,16:47:00,16:47:00,ST_TNAGAR,3
TRIP_MTC_47A_1_0736,17:03:00,17:03:00,ST_VADAPALANI,4
TRIP_MTC_47A_1_0736,17:15:00,17:15:00,ST_CMBT,5
TRIP_MTC_47A_1_0737,16:40:00,16:40:00,ST_ADYAR,1
TRIP_MTC_47A_1_0737,16:57:00,16:57:00,ST_NANDANAM,2
TRIP_MTC_47A_1_0737,17:07:00,17:07:00,ST_TNAGAR,3
TRIP_MTC_47A_1_0737,17:23:00,17:23:00,ST_VADAPALANI,4
TRIP_MTC_47A_1_0737,17:35:00,17:35:00,ST_CMBT,5
TRIP_MTC_47A_1_0738,17:00:00,17:00:00,ST_ADYAR,1
TRIP_MTC_47A_1_0738,17:17:00,17:17:00,ST_NANDANAM,2
TRIP_MTC_47A_1_0738,17:27:00,17:27:00,ST_TNAGAR,3
TRIP_MTC_47A_1_0738,17:43:00,17:43:00,ST_VADAPALANI,4
TRIP_MTC_47A_1_0738,17:55:00,17:55:00,ST_CMBT,5
TRIP_MTC_47A_1_0739,17:20:00,17:20:00,ST_ADYAR,1
TRIP_MTC_47A_1_0739,17:37:00,17:37:00,ST_NANDANAM,2
TRIP_MTC_47A_1_0739,17:47:00,17:47:00,ST_TNAGAR,3
TRIP_MTC_47A_1_0739,18:03:00,18:03:00,ST_VADAPALANI,4
TRIP_MTC_47A_1_0739,18:15:00,18:15:00,ST_CMBT,5
TRIP_MTC_47A_1_0740,17:40:00,17:40:00,ST_ADYAR,1
TRIP_MTC_47A_1_0740,17:57:00,17:57:00,ST_NANDANAM,2
TRIP_MTC_47A_1_0740,18:07:00,18:07:00,ST_TNAGAR,3
TRIP_MTC_47A_1_0740,18:23:00,18:23:00,ST_VADAPALANI,4
TRIP_MTC_47A_1_0740,18:35:00,18:35:00,ST_CMBT,5
TRIP_MTC_47A_1_0741,18:00:00,18:00:00,ST_ADYAR,1
TRIP_MTC_47A_1_0741,18:17:00,18:17:00,ST_NANDANAM,2
TRIP_MTC_47A_1_0741,18:27:00,18:27:00,ST_TNAGAR,3
TRIP_MTC_47A_1_0741,18:43:00,18:43:00,ST_VADAPALANI,4
TRIP_MTC_47A_1_0741,18:55:00,18:55:00,ST_CMBT,5
TRIP_MTC_47A_1_0742,18:20:00,18:20:00,ST_ADYAR,1
TRIP_MTC_47A_1_0742,18:37:00,18:37:00,ST_NANDANAM,2
TRIP_MTC_47A_1_0742,18:47:00,18:47:00,ST_TNAGAR,3
TRIP_MTC_47A_1_0742,19:03:00,19:03:00,ST_VADAPALANI,4
TRIP_MTC_47A_1_0742,19:15:00,19:15:00,ST_CMBT,5
TRIP_MTC_47A_1_0743,18:40:00,18:40:00,ST_ADYAR,1
TRIP_MTC_47A_1_0743,18:57:00,18:57:00,ST_NANDANAM,2
TRIP_MTC_47A_1_0743,19:07:00,19:07:00,ST_TNAGAR,3
TRIP_MTC_47A_1_0743,19:23:00,19:23:00,ST_VADAPALANI,4
TRIP_MTC_47A_1_0743,19:35:00,19:35:00,ST_CMBT,5
TRIP_MTC_47A_1_0744,19:00:00,19:00:00,ST_ADYAR,1
TRIP_MTC_47A_1_0744,19:17:00,19:17:00,ST_NANDANAM,2
TRIP_MTC_47A_1_0744,19:27:00,19:27:00,ST_TNAGAR,3
TRIP_MTC_47A_1_0744,19:43:00,19:43:00,ST_VADAPALANI,4
TRIP_MTC_47A_1_0744,19:55:00,19:55:00,ST_CMBT,5
TRIP_MTC_47A_1_0745,19:20:00,19:20:00,ST_ADYAR,1
TRIP_MTC_47A_1_0745,19:37:00,19:37:00,ST_NANDANAM,2
TRIP_MTC_47A_1_0745,19:47:00,19:47:00,ST_TNAGAR,3
TRIP_MTC_47A_1_0745,20:03:00,20:03:00,ST_VADAPALANI,4
TRIP_MTC_47A_1_0745,20:15:00,20:15:00,ST_CMBT,5
TRIP_MTC_47A_1_0746,19:40:00,19:40:00,ST_ADYAR,1
TRIP_MTC_47A_1_0746,19:57:00,19:57:00,ST_NANDANAM,2
TRIP_MTC_47A_1_0746,20:07:00,20:07:00,ST_TNAGAR,3
TRIP_MTC_47A_1_0746,20:23:00,20:23:00,ST_VADAPALANI,4
TRIP_MTC_47A_1_0746,20:35:00,20:35:00,ST_CMBT,5
TRIP_MTC_47A_1_0747,20:00:00,20:00:00,ST_ADYAR,1
TRIP_MTC_47A_1_0747,20:17:00,20:17:00,ST_NANDANAM,2
TRIP_MTC_47A_1_0747,20:27:00,20:27:00,ST_TNAGAR,3
TRIP_MTC_47A_1_0747,20:43:00,20:43:00,ST_VADAPALANI,4
TRIP_MTC_47A_1_0747,20:55:00,20:55:00,ST_CMBT,5
TRIP_MTC_47A_1_0748,20:20:00,20:20:00,ST_ADYAR,1
TRIP_MTC_47A_1_0748,20:37:00,20:37:00,ST_NANDANAM,2
TRIP_MTC_47A_1_0748,20:47:00,20:47:00,ST_TNAGAR,3
TRIP_MTC_47A_1_0748,21:03:00,21:03:00,ST_VADAPALANI,4
TRIP_MTC_47A_1_0748,21:15:00,21:15:00,ST_CMBT,5
TRIP_MTC_47A_1_0749,20:40:00,20:40:00,ST_ADYAR,1
TRIP_MTC_47A_1_0749,20:57:00,20:57:00,ST_NANDANAM,2
TRIP_MTC_47A_1_0749,21:07:00,21:07:00,ST_TNAGAR,3
TRIP_MTC_47A_1_0749,21:23:00,21:23:00,ST_VADAPALANI,4
TRIP_MTC_47A_1_0749,21:35:00,21:35:00,ST_CMBT,5
TRIP_MTC_47A_1_0750,21:00:00,21:00:00,ST_ADYAR,1
TRIP_MTC_47A_1_0750,21:17:00,21:17:00,ST_NANDANAM,2
TRIP_MTC_47A_1_0750,21:27:00,21:27:00,ST_TNAGAR,3
TRIP_MTC_47A_1_0750,21:43:00,21:43:00,ST_VADAPALANI,4
TRIP_MTC_47A_1_0750,21:55:00,21:55:00,ST_CMBT,5
TRIP_MTC_47A_1_0751,21:20:00,21:20:00,ST_ADYAR,1
TRIP_MTC_47A_1_0751,21:37:00,21:37:00,ST_NANDANAM,2
TRIP_MTC_47A_1_0751,21:47:00,21:47:00,ST_TNAGAR,3
TRIP_MTC_47A_1_0751,22:03:00,22:03:00,ST_VADAPALANI,4
TRIP_MTC_47A_1_0751,22:15:00,22:15:00,ST_CMBT,5
TRIP_MTC_47A_1_0752,21:40:00,21:40:00,ST_ADYAR,1
TRIP_MTC_47A_1_0752,21:57:00,21:57:00,ST_NANDANAM,2
TRIP_MTC_47A_1_0752,22:07:00,22:07:00,ST_TNAGAR,3
TRIP_MTC_47A_1_0752,22:23:00,22:23:00,ST_VADAPALANI,4
TRIP_MTC_47A_1_0752,22:35:00,22:35:00,ST_CMBT,5
TRIP_MTC_23C_0_0753,06:10:00,06:10:00,ST_CENTRAL,1
TRIP_MTC_23C_0_0753,06:18:00,06:18:00,ST_GOVT_ESTATE,2
TRIP_MTC_23C_0_0753,06:28:00,06:28:00,ST_MARINA,3
TRIP_MTC_23C_0_0753,06:45:00,06:45:00,ST_ADYAR,4
TRIP_MTC_23C_0_0753,06:55:00,06:55:00,ST_BESANT_NAGAR,5
TRIP_MTC_23C_0_0754,06:30:00,06:30:00,ST_CENTRAL,1
TRIP_MTC_23C_0_0754,06:38:00,06:38:00,ST_GOVT_ESTATE,2
TRIP_MTC_23C_0_0754,06:48:00,06:48:00,ST_MARINA,3
TRIP_MTC_23C_0_0754,07:05:00,07:05:00,ST_ADYAR,4
TRIP_MTC_23C_0_0754,07:15:00,07:15:00,ST_BESANT_NAGAR,5
TRIP_MTC_23C_0_0755,06:50:00,06:50:00,ST_CENTRAL,1
TRIP_MTC_23C_0_0755,06:58:00,06:58:00,ST_GOVT_ESTATE,2
TRIP_MTC_23C_0_0755,07:08:00,07:08:00,ST_MARINA,3
TRIP_MTC_23C_0_0755,07:25:00,07:25:00,ST_ADYAR,4
TRIP_MTC_23C_0_0755,07:35:00,07:35:00,ST_BESANT_NAGAR,5
TRIP_MTC_23C_0_0756,07:10:00,07:10:00,ST_CENTRAL,1
TRIP_MTC_23C_0_0756,07:18:00,07:18:00,ST_GOVT_ESTATE,2
TRIP_MTC_23C_0_0756,07:28:00,07:28:00,ST_MARINA,3
TRIP_MTC_23C_0_0756,07:45:00,07:45:00,ST_ADYAR,4
TRIP_MTC_23C_0_0756,07:55:00,07:55:00,ST_BESANT_NAGAR,5
TRIP_MTC_23C_0_0757,07:30:00,07:30:00,ST_CENTRAL,1
TRIP_MTC_23C_0_0757,07:38:00,07:38:00,ST_GOVT_ESTATE,2
TRIP_MTC_23C_0_0757,07:48:00,07:48:00,ST_MARINA,3
TRIP_MTC_23C_0_0757,08:05:00,08:05:00,ST_ADYAR,4
TRIP_MTC_23C_0_0757,08:15:00,08:15:00,ST_BESANT_NAGAR,5
TRIP_MTC_23C_0_0758,07:50:00,07:50:00,ST_CENTRAL,1
TRIP_MTC_23C_0_0758,07:58:00,07:58:00,ST_GOVT_ESTATE,2
TRIP_MTC_23C_0_0758,08:08:00,08:08:00,ST_MARINA,3
TRIP_MTC_23C_0_0758,08:25:00,08:25:00,ST_ADYAR,4
TRIP_MTC_23C_0_0758,08:35:00,08:35:00,ST_BESANT_NAGAR,5
TRIP_MTC_23C_0_0759,08:10:00,08:10:00,ST_CENTRAL,1
TRIP_MTC_23C_0_0759,08:18:00,08:18:00,ST_GOVT_ESTATE,2
TRIP_MTC_23C_0_0759,08:28:00,08:28:00,ST_MARINA,3
TRIP_MTC_23C_0_0759,08:45:00,08:45:00,ST_ADYAR,4
TRIP_MTC_23C_0_0759,08:55:00,08:55:00,ST_BESANT_NAGAR,5
TRIP_MTC_23C_0_0760,08:30:00,08:30:00,ST_CENTRAL,1
TRIP_MTC_23C_0_0760,08:38:00,08:38:00,ST_GOVT_ESTATE,2
TRIP_MTC_23C_0_0760,08:48:00,08:48:00,ST_MARINA,3
TRIP_MTC_23C_0_0760,09:05:00,09:05:00,ST_ADYAR,4
TRIP_MTC_23C_0_0760,09:15:00,09:15:00,ST_BESANT_NAGAR,5
TRIP_MTC_23C_0_0761,08:50:00,08:50:00,ST_CENTRAL,1
TRIP_MTC_23C_0_0761,08:58:00,08:58:00,ST_GOVT_ESTATE,2
TRIP_MTC_23C_0_0761,09:08:00,09:08:00,ST_MARINA,3
TRIP_MTC_23C_0_0761,09:25:00,09:25:00,ST_ADYAR,4
TRIP_MTC_23C_0_0761,09:35:00,09:35:00,ST_BESANT_NAGAR,5
TRIP_MTC_23C_0_0762,09:10:00,09:10:00,ST_CENTRAL,1
TRIP_MTC_23C_0_0762,09:18:00,09:18:00,ST_GOVT_ESTATE,2
TRIP_MTC_23C_0_0762,09:28:00,09:28:00,ST_MARINA,3
TRIP_MTC_23C_0_0762,09:45:00,09:45:00,ST_ADYAR,4
TRIP_MTC_23C_0_0762,09:55:00,09:55:00,ST_BESANT_NAGAR,5
TRIP_MTC_23C_0_0763,09:30:00,09:30:00,ST_CENTRAL,1
TRIP_MTC_23C_0_0763,09:38:00,09:38:00,ST_GOVT_ESTATE,2
TRIP_MTC_23C_0_0763,09:48:00,09:48:00,ST_MARINA,3
TRIP_MTC_23C_0_0763,10:05:00,10:05:00,ST_ADYAR,4
TRIP_MTC_23C_0_0763,10:15:00,10:15:00,ST_BESANT_NAGAR,5
TRIP_MTC_23C_0_0764,09:50:00,09:50:00,ST_CENTRAL,1
TRIP_MTC_23C_0_0764,09:58:00,09:58:00,ST_GOVT_ESTATE,2
TRIP_MTC_23C_0_0764,10:08:00,10:08:00,ST_MARINA,3
TRIP_MTC_23C_0_0764,10:25:00,10:25:00,ST_ADYAR,4
TRIP_MTC_23C_0_0764,10:35:00,10:35:00,ST_BESANT_NAGAR,5
TRIP_MTC_23C_0_0765,10:10:00,10:10:00,ST_CENTRAL,1
TRIP_MTC_23C_0_0765,10:18:00,10:18:00,ST_GOVT_ESTATE,2
TRIP_MTC_23C_0_0765,10:28:00,10:28:00,ST_MARINA,3
TRIP_MTC_23C_0_0765,10:45:00,10:45:00,ST_ADYAR,4
TRIP_MTC_23C_0_0765,10:55:00,10:55:00,ST_BESANT_NAGAR,5
TRIP_MTC_23C_0_0766,10:30:00,10:30:00,ST_CENTRAL,1
TRIP_MTC_23C_0_0766,10:38:00,10:38:00,ST_GOVT_ESTATE,2
TRIP_MTC_23C_0_0766,10:48:00,10:48:00,ST_MARINA,3
TRIP_MTC_23C_0_0766,11:05:00,11:05:00,ST_ADYAR,4
TRIP_MTC_23C_0_0766,11:15:00,11:15:00,ST_BESANT_NAGAR,5
TRIP_MTC_23C_0_0767,10:50:00,10:50:00,ST_CENTRAL,1
TRIP_MTC_23C_0_0767,10:58:00,10:58:00,ST_GOVT_ESTATE,2
TRIP_MTC_23C_0_0767,11:08:00,11:08:00,ST_MARINA,3
TRIP_MTC_23C_0_0767,11:25:00,11:25:00,ST_ADYAR,4
TRIP_MTC_23C_0_0767,11:35:00,11:35:00,ST_BESANT_NAGAR,5
TRIP_MTC_23C_0_0768,11:10:00,11:10:00,ST_CENTRAL,1
TRIP_MTC_23C_0_0768,11:18:00,11:18:00,ST_GOVT_ESTATE,2
TRIP_MTC_23C_0_0768,11:28:00,11:28:00,ST_MARINA,3
TRIP_MTC_23C_0_0768,11:45:00,11:45:00,ST_ADYAR,4
TRIP_MTC_23C_0_0768,11:55:00,11:55:00,ST_BESANT_NAGAR,5
TRIP_MTC_23C_0_0769,11:30:00,11:30:00,ST_CENTRAL,1
TRIP_MTC_23C_0_0769,11:38:00,11:38:00,ST_GOVT_ESTATE,2
TRIP_MTC_23C_0_0769,11:48:00,11:48:00,ST_MARINA,3
TRIP_MTC_23C_0_0769,12:05:00,12:05:00,ST_ADYAR,4
TRIP_MTC_23C_0_0769,12:15:00,12:15:00,ST_BESANT_NAGAR,5
TRIP_MTC_23C_0_0770,11:50:00,11:50:00,ST_CENTRAL,1
TRIP_MTC_23C_0_0770,11:58:00,11:58:00,ST_GOVT_ESTATE,2
TRIP_MTC_23C_0_0770,12:08:00,12:08:00,ST_MARINA,3
TRIP_MTC_23C_0_0770,12:25:00,12:25:00,ST_ADYAR,4
TRIP_MTC_23C_0_0770,12:35:00,12:35:00,ST_BESANT_NAGAR,5
TRIP_MTC_23C_0_0771,12:10:00,12:10:00,ST_CENTRAL,1
TRIP_MTC_23C_0_0771,12:18:00,12:18:00,ST_GOVT_ESTATE,2
TRIP_MTC_23C_0_0771,12:28:00,12:28:00,ST_MARINA,3
TRIP_MTC_23C_0_0771,12:45:00,12:45:00,ST_ADYAR,4
TRIP_MTC_23C_0_0771,12:55:00,12:55:00,ST_BESANT_NAGAR,5
TRIP_MTC_23C_0_0772,12:30:00,12:30:00,ST_CENTRAL,1
TRIP_MTC_23C_0_0772,12:38:00,12:38:00,ST_GOVT_ESTATE,2
TRIP_MTC_23C_0_0772,12:48:00,12:48:00,ST_MARINA,3
TRIP_MTC_23C_0_0772,13:05:00,13:05:00,ST_ADYAR,4
TRIP_MTC_23C_0_0772,13:15:00,13:15:00,ST_BESANT_NAGAR,5
TRIP_MTC_23C_0_0773,12:50:00,12:50:00,ST_CENTRAL,1
TRIP_MTC_23C_0_0773,12:58:00,12:58:00,ST_GOVT_ESTATE,2
TRIP_MTC_23C_0_0773,13:08:00,13:08:00,ST_MARINA,3
TRIP_MTC_23C_0_0773,13:25:00,13:25:00,ST_ADYAR,4
TRIP_MTC_23C_0_0773,13:35:00,13:35:00,ST_BESANT_NAGAR,5
TRIP_MTC_23C_0_0774,13:10:00,13:10:00,ST_CENTRAL,1
TRIP_MTC_23C_0_0774,13:18:00,13:18:00,ST_GOVT_ESTATE,2
TRIP_MTC_23C_0_0774,13:28:00,13:28:00,ST_MARINA,3
TRIP_MTC_23C_0_0774,13:45:00,13:45:00,ST_ADYAR,4
TRIP_MTC_23C_0_0774,13:55:00,13:55:00,ST_BESANT_NAGAR,5
TRIP_MTC_23C_0_0775,13:30:00,13:30:00,ST_CENTRAL,1
TRIP_MTC_23C_0_0775,13:38:00,13:38:00,ST_GOVT_ESTATE,2
TRIP_MTC_23C_0_0775,13:48:00,13:48:00,ST_MARINA,3
TRIP_MTC_23C_0_0775,14:05:00,14:05:00,ST_ADYAR,4
TRIP_MTC_23C_0_0775,14:15:00,14:15:00,ST_BESANT_NAGAR,5
TRIP_MTC_23C_0_0776,13:50:00,13:50:00,ST_CENTRAL,1
TRIP_MTC_23C_0_0776,13:58:00,13:58:00,ST_GOVT_ESTATE,2
TRIP_MTC_23C_0_0776,14:08:00,14:08:00,ST_MARINA,3
TRIP_MTC_23C_0_0776,14:25:00,14:25:00,ST_ADYAR,4
TRIP_MTC_23C_0_0776,14:35:00,14:35:00,ST_BESANT_NAGAR,5
TRIP_MTC_23C_0_0777,14:10:00,14:10:00,ST_CENTRAL,1
TRIP_MTC_23C_0_0777,14:18:00,14:18:00,ST_GOVT_ESTATE,2
TRIP_MTC_23C_0_0777,14:28:00,14:28:00,ST_MARINA,3
TRIP_MTC_23C_0_0777,14:45:00,14:45:00,ST_ADYAR,4
TRIP_MTC_23C_0_0777,14:55:00,14:55:00,ST_BESANT_NAGAR,5
TRIP_MTC_23C_0_0778,14:30:00,14:30:00,ST_CENTRAL,1
TRIP_MTC_23C_0_0778,14:38:00,14:38:00,ST_GOVT_ESTATE,2
TRIP_MTC_23C_0_0778,14:48:00,14:48:00,ST_MARINA,3
TRIP_MTC_23C_0_0778,15:05:00,15:05:00,ST_ADYAR,4
TRIP_MTC_23C_0_0778,15:15:00,15:15:00,ST_BESANT_NAGAR,5
TRIP_MTC_23C_0_0779,14:50:00,14:50:00,ST_CENTRAL,1
TRIP_MTC_23C_0_0779,14:58:00,14:58:00,ST_GOVT_ESTATE,2
TRIP_MTC_23C_0_0779,15:08:00,15:08:00,ST_MARINA,3
TRIP_MTC_23C_0_0779,15:25:00,15:25:00,ST_ADYAR,4
TRIP_MTC_23C_0_0779,15:35:00,15:35:00,ST_BESANT_NAGAR,5
TRIP_MTC_23C_0_0780,15:10:00,15:10:00,ST_CENTRAL,1
